2008/04/19 14:51:01,817,-27,-3,0,0,0,0,0
2008/04/19 15:51:02,817,0,0,0,0,0,0,0
2008/04/19 16:51:02,788,29,4,1,1,1,1,0
2008/04/19 17:51:01,864,-76,-10,0,0,0,0,0
2008/04/19 18:51:01,880,-16,-2,0,0,0,0,0
2008/04/19 19:51:01,823,57,6,1,1,1,1,1
2008/04/19 20:51:01,823,0,0,0,0,0,0,0
2008/04/19 21:51:01,735,88,11,1,1,1,1,1
2008/04/19 22:51:01,771,-36,-5,0,0,0,0,0
2008/04/19 23:51:02,790,-19,-2,0,0,0,0,0
2008/04/20 00:51:01,818,-28,-4,0,0,0,0,0
2008/04/20 01:51:01,818,0,0,0,0,0,0,0
2008/04/20 02:51:01,736,82,10,1,1,1,1,1
2008/04/20 03:51:01,750,-14,-2,0,0,0,0,0
2008/04/20 04:51:01,793,-43,-6,0,0,0,0,0
2008/04/20 05:51:01,822,-29,-4,0,0,0,0,0
2008/04/20 06:51:01,822,0,0,0,0,0,0,0
2008/04/20 07:51:01,792,30,4,1,1,1,1,0
2008/04/20 08:51:01,758,34,4,1,1,1,1,0
2008/04/20 09:51:01,787,-29,-4,0,0,0,0,0
2008/04/20 10:51:01,803,-16,-2,0,0,0,0,0
2008/04/20 11:51:01,803,0,0,0,0,0,0,0
2008/04/20 12:51:01,825,-22,-3,0,0,0,0,0
2008/04/20 13:51:01,847,-22,-3,0,0,0,0,0
2008/04/20 14:51:01,813,34,4,1,1,1,1,0
2008/04/20 15:51:01,701,112,14,1,1,1,1,1
2008/04/20 16:51:01,701,0,0,0,0,0,0,0
2008/04/20 17:51:01,772,-71,-10,0,0,0,0,0
2008/04/20 18:51:01,872,-100,-13,0,0,0,0,0
2008/04/20 19:51:01,885,-13,-1,0,0,0,0,0
2008/04/20 20:51:01,885,0,0,0,0,0,0,0
2008/04/20 21:51:01,1043,-158,-18,0,0,0,0,0
2008/04/20 22:51:01,975,68,7,1,1,1,1,1
2008/04/20 23:51:02,1005,-30,-3,0,0,0,0,0
2008/04/21 00:51:01,1005,0,0,0,0,0,0,0
2008/04/21 01:51:01,793,212,21,1,1,1,1,1
2008/04/21 02:51:01,678,115,15,1,1,1,1,1
2008/04/21 03:51:01,636,42,6,1,1,1,1,1
2008/04/21 04:51:01,602,34,5,1,1,1,1,1
2008/04/21 05:51:01,602,0,0,0,0,0,0,0
2008/04/21 06:51:01,733,-131,-22,0,0,0,0,0
2008/04/21 07:51:01,840,-107,-15,0,0,0,0,0
2008/04/21 08:51:01,840,0,0,0,0,0,0,0
2008/04/21 09:51:02,893,-53,-6,0,0,0,0,0
2008/04/21 10:51:01,906,-13,-1,0,0,0,0,0
2008/04/21 11:51:01,920,-14,-2,0,0,0,0,0
2008/04/21 12:51:01,928,-8,-1,0,0,0,0,0
2008/04/21 13:51:01,938,-10,-1,0,0,0,0,0
2008/04/21 14:51:01,938,0,0,0,0,0,0,0
2008/04/21 15:51:01,978,-40,-4,0,0,0,0,0
2008/04/21 16:51:01,939,39,4,1,1,1,1,0
2008/04/21 17:51:01,895,44,5,1,1,1,1,0
2008/04/21 18:51:01,888,7,1,1,0,0,0,0
2008/04/21 19:51:02,982,-94,-11,0,0,0,0,0
2008/04/21 20:51:01,982,0,0,0,0,0,0,0
2008/04/21 21:51:01,918,64,7,1,1,1,1,1
2008/04/21 22:51:01,1009,-91,-10,0,0,0,0,0
2008/04/21 23:51:01,938,71,7,1,1,1,1,1
2008/04/22 00:51:01,1087,-149,-16,0,0,0,0,0
2008/04/22 01:51:02,1087,0,0,0,0,0,0,0
2008/04/22 02:51:02,1059,28,3,1,1,1,0,0
2008/04/22 03:51:01,918,141,13,1,1,1,1,1
2008/04/22 04:51:01,918,0,0,0,0,0,0,0
2008/04/22 05:51:01,947,-29,-3,0,0,0,0,0
2008/04/22 06:51:01,955,-8,-1,0,0,0,0,0
2008/04/22 07:51:01,899,56,6,1,1,1,1,1
2008/04/22 08:51:01,841,58,6,1,1,1,1,1
2008/04/22 09:51:01,864,-23,-3,0,0,0,0,0
2008/04/22 10:51:01,888,-24,-3,0,0,0,0,0
2008/04/22 11:51:01,901,-13,-1,0,0,0,0,0
2008/04/22 12:51:01,901,0,0,0,0,0,0,0
2008/04/22 13:51:02,928,-27,-3,0,0,0,0,0
2008/04/22 14:51:01,959,-31,-3,0,0,0,0,0
2008/04/22 15:51:01,916,43,4,1,1,1,1,0
2008/04/22 16:51:01,907,9,1,1,0,0,0,0
